method_id,evidence_role,fold_id,condition,score_sha256,heldout_pair_micro_f1,overall_pair_micro_f1,seen_pair_micro_f1,heldout_pair_precision,heldout_pair_recall,heldout_presence_f1,heldout_presence_ap,oracle_gated_sentiment_set_micro_f1,maximum_sentiments_per_selected_aspect,aspect_call_rate,selected_aspect_instances,test_contract_count
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a09,D,0e0d3934397badc98e4c7d862e019ed7518b6cd0be91f0bcfaf2e3f0c36b2cdf,0.6896551724137931,0.598019801980198,0.5973572675143356,0.625,0.7692307692307693,0.6896551724137931,0.5565006939230541,0.9230769230769231,1,0.17202775149795016,2182,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a09,N,5ebe419ee01c02db04090426e613d21b7e709c05318b0d10369d53bf96f4b545,0.72,0.5981169474727452,0.5973572675143356,0.75,0.6923076923076923,0.72,0.7079056237879766,0.9230769230769231,1,0.1717123935666982,2178,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a10,D,c7ca18a0443da37071a5f536101e2290a94d7884797228f4d55bc9960fa6a4f6,0.3516483516483517,0.600392734413353,0.6060758222445393,0.2191780821917808,0.8888888888888888,0.37777777777777777,0.5696584514519297,0.9444444444444444,2,0.17005676442762535,2157,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a10,N,ce798e2a396ede562757b77bf829944b144e3b43934e68bb778b8f2ae702c93c,0.4642857142857143,0.6041099282000495,0.6060758222445393,0.34210526315789475,0.7222222222222222,0.509090909090909,0.5923534088548755,0.9444444444444444,2,0.16729738252917062,2122,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a10,D,7619bea565c5633d9df9640e5ade5229d21dea9be95921f120dc62f2d8c16ba6,0.3409090909090909,0.6074980872226473,0.6136185755283068,0.21428571428571427,0.8333333333333334,0.367816091954023,0.5965788358850485,0.9444444444444444,2,0.15854619993692842,2011,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a10,N,64ce68496066bb503c0980d16cbb08dd292b7a3d1a2bad5b2daba0b5c03c9b8c,0.5,0.6120978120978121,0.6136185755283068,0.38235294117647056,0.7222222222222222,0.5490196078431373,0.5922174640077411,0.9444444444444444,2,0.15570797855566068,1975,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a10,D,6b1e133507fee9b45b3119d74dda83a95fefb072bdd6b57f847664a2e2d39893,0.2978723404255319,0.5410010649627263,0.5459682677678765,0.18421052631578946,0.7777777777777778,0.3225806451612903,0.20030506123341074,0.9444444444444444,2,0.21184169031851152,2687,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a10,N,bfacf68b937c222ada0636df10b755fb343beb55aca52ee2c21d9c6d1e9aea56,0.5769230769230769,0.546314205888674,0.5459682677678765,0.4411764705882353,0.8333333333333334,0.6274509803921569,0.5294912021656207,0.9444444444444444,2,0.2085304320403658,2645,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a11,D,9e114da44cf357389556b56d238521ab7331e4544ab7b27d46ea6dd730e4fffb,0.34146341463414637,0.6084462982273201,0.6203703703703703,0.24778761061946902,0.5490196078431373,0.3902439024390244,0.3766258434942748,0.8823529411764706,2,0.1555502995900347,1973,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a11,N,06b2424350116f46ac106c13aad101bf6473803776ed04d9696c61b012bd7a34,0.3684210526315789,0.6103556485355649,0.6203703703703703,0.27722772277227725,0.5490196078431373,0.39473684210526316,0.3536173430293355,0.9019607843137255,2,0.15460422579627878,1961,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a11,D,eb08127b270a073ac634fd962bc0f2d32a95b3dead46f4eceb9572fad016df3c,0.34355828220858897,0.6128860489882854,0.6251043696075703,0.25,0.5490196078431373,0.39263803680981596,0.38093389500364133,0.8823529411764706,2,0.14924314096499527,1893,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a11,N,adced39183eb287f52a45c5ada7cc05e48c59d5078c47cdc9b3c6dd64a1b3b5d,0.3684210526315789,0.6146862483311082,0.6251043696075703,0.27722772277227725,0.5490196078431373,0.39473684210526316,0.35652506481883595,0.9019607843137255,2,0.14837590665405234,1882,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a11,D,d8504ce0c46e2b025dfd87f1999c89a8000ecb1c76d605f1c1cfca57d1809ba7,0.3973509933774834,0.5684157670097916,0.5751565762004175,0.3,0.5882352941176471,0.4370860927152318,0.28438789012289845,0.8823529411764706,2,0.16713970356354463,2120,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a11,N,24db8c46f1303b73adf408f95ec2091b39b834b28633c8f734bd610b3ee7535e,0.389937106918239,0.5677774993735906,0.5751565762004175,0.28703703703703703,0.6078431372549019,0.41509433962264153,0.2791138681969386,0.9019607843137255,2,0.16777041942604856,2128,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a12,D,3be0898a3b808dd174e1783d5a320128368406328c9dbfe07ac13422b0ff57dd,0.6877192982456141,0.6070038910505836,0.6009929448654299,0.6242038216560509,0.765625,0.7357142857142858,0.8011649588148644,0.9420849420849421,2,0.17462945443077893,2215,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,review_cross_fitted_primary,l2-a12,N,e5d1f73041ad4e27c39bbbbc4f93d1374f1c90a5b3c0340441ee7867acb90d53,0.6879432624113475,0.606960330980774,0.6009929448654299,0.6298701298701299,0.7578125,0.7383512544802867,0.7937131792336435,0.9343629343629344,2,0.17455061494796595,2214,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a12,D,1ce66780aa0805849ab9a3a9bc08228df23b7b28322a8fb625592f9b58218453,0.7114093959731543,0.6154203437064562,0.6082834331337326,0.6235294117647059,0.828125,0.757679180887372,0.8398958115608453,0.9420849420849421,2,0.18968779564806054,2406,0
smooth_fewshot_qlora_stage1_fusion__qlora_stage2,all_validation_fitted_diagnostic,l2-a12,N,c4b4d1c8983b0dc6b5c12a4cf86ca3aee1ae5c5215d29e97f88bed7c7048b897,0.711864406779661,0.6153846153846154,0.6082834331337326,0.6287425149700598,0.8203125,0.7602739726027398,0.8272497110466974,0.9343629343629344,2,0.18960895616524756,2405,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a12,D,55a1ce29719134a8051a7774be9b57aa0a3d6539621627d740da145b0945ac82,0.6367041198501873,0.6043422733077906,0.6019736842105263,0.6115107913669064,0.6640625,0.6870229007633588,0.575139744870573,0.9420849420849421,2,0.1586250394197414,2012,0
frozen_qwen_few_shot_stage1__qlora_stage2,fixed_reference_reproduction,l2-a12,N,808f570bdb5ccd2b8cdc645cd50ec3e3760c720004e2f7ea6ba94022da9eb03a,0.6384615384615384,0.6044012282497441,0.6019736842105263,0.6287878787878788,0.6484375,0.689922480620155,0.5922821477122493,0.9343629343629344,2,0.15830968148848942,2008,0
